Wall time,Step,Value
1570398928.2958496,37927,0.4860000014305115
1570398974.3316815,38318,0.4740000069141388
1570399020.1421154,38709,0.5080000162124634
1570399066.0243576,39100,0.5059999823570251
1570399112.070163,39491,0.49799999594688416
1570399157.887609,39882,0.37599998712539673
1570399204.0201685,40273,0.3779999911785126
1570399249.983206,40664,0.3499999940395355
1570399295.9701395,41055,0.3880000114440918
1570399341.7287421,41446,0.36000001430511475
1570399388.019861,41837,0.34200000762939453
1570399434.1355064,42228,0.3319999873638153
1570399480.180286,42619,0.3059999942779541
1570399526.0456138,43010,0.33799999952316284
1570399572.140278,43401,0.25
1570399618.160122,43792,0.2540000081062317
1570399663.95061,44183,0.28999999165534973
1570399709.7730412,44574,0.3100000023841858
1570399755.6333416,44965,0.24799999594688416
1570399801.6432137,45356,0.22200000286102295
1570399847.8356266,45747,0.25
1570399893.7727222,46138,0.2619999945163727
1570399939.9292622,46529,0.21199999749660492
1570399985.9132004,46920,0.21799999475479126
1570400031.7994325,47311,0.1679999977350235
1570400077.885159,47702,0.20600000023841858
1570400123.8481562,48093,0.1679999977350235
1570400170.0186675,48484,0.1340000033378601
1570400215.8869078,48875,0.14000000059604645
1570400261.7202797,49266,0.1679999977350235
1570400307.8269224,49657,0.14800000190734863
1570400353.8538074,50048,0.10999999940395355
1570400399.854721,50439,0.1120000034570694
1570400445.7768376,50830,0.09799999743700027
1570400491.6052814,51221,0.10400000214576721
1570400537.5014293,51612,0.11400000005960464
1570400583.3208725,52003,0.09799999743700027
1570400629.2280152,52394,0.10000000149011612
1570400675.327676,52785,0.10000000149011612
1570400721.240836,53176,0.1120000034570694
1570400767.1031365,53567,0.09600000083446503
1570400813.2706401,53958,0.11400000005960464
1570400859.1737971,54349,0.07199999690055847
1570400905.1438038,54740,0.10000000149011612
1570400951.0350308,55131,0.09399999678134918
1570400997.0898273,55522,0.10000000149011612
1570401043.156552,55913,0.07999999821186066
1570401089.211338,56304,0.10000000149011612
1570401135.33094,56695,0.11800000071525574
1570401181.2590597,57086,0.09399999678134918
1570401227.218097,57477,0.10000000149011612
1570401272.9627314,57868,0.07400000095367432
1570401319.2498658,58259,0.07199999690055847
1570401365.312625,58650,0.09000000357627869
1570401411.3265152,59041,0.0820000022649765
1570401457.3085248,59432,0.09399999678134918
1570401502.9763067,59823,0.07400000095367432
1570401549.0929222,60214,0.10199999809265137
1570401595.2015588,60605,0.07000000029802322
1570401641.1107295,60996,0.0860000029206276
1570401687.0986888,61387,0.10000000149011612
1570401733.0198264,61778,0.07199999690055847
1570401778.9998195,62169,0.07400000095367432
1570401824.8361723,62560,0.09399999678134918
1570401871.1642218,62951,0.08399999886751175
1570401917.2110238,63342,0.09200000017881393
1570401963.4213886,63733,0.06199999898672104
1570402009.3186257,64124,0.06199999898672104
