Wall time,Step,Value
1570281477.2301347,28934,5.590000152587891
1570281554.299964,29325,5.421999931335449
1570281631.638018,29716,5.414000034332275
1570281709.2084785,30107,5.849999904632568
1570281786.5685308,30498,5.541999816894531
1570281863.856717,30889,5.5
1570281941.152912,31280,5.50600004196167
1570282018.3174586,31671,5.581999778747559
1570282095.6914444,32062,5.349999904632568
1570282172.7073894,32453,2.2039999961853027
1570282250.2768588,32844,1.4220000505447388
1570282327.649872,33235,1.159999966621399
1570282405.127551,33626,0.9620000123977661
1570282482.4107797,34017,0.800000011920929
1570282559.9672782,34408,0.7540000081062317
1570282637.2644775,34799,0.6819999814033508
1570282714.8937728,35190,0.5720000267028809
1570282792.1490765,35581,0.6000000238418579
1570282869.472231,35972,0.47999998927116394
1570282946.9339502,36363,0.5040000081062317
1570283024.1823025,36754,0.4180000126361847
1570283101.7208195,37145,0.44999998807907104
1570283179.097827,37536,0.39399999380111694
1570283256.552568,37927,0.3700000047683716
1570283333.8677394,38318,0.3179999887943268
1570283411.0851161,38709,0.30799999833106995
1570283488.2895563,39100,0.2639999985694885
1570283565.4631107,39491,0.3199999928474426
1570283642.7204068,39882,0.2939999997615814
1570283719.759292,40273,0.257999986410141
1570283796.9916565,40664,0.20000000298023224
1570283874.2190046,41055,0.22599999606609344
1570283951.6348784,41446,0.25999999046325684
1570284028.9290783,41837,0.23399999737739563
1570284106.2372415,42228,0.20999999344348907
1570284183.658112,42619,0.18799999356269836
1570284261.0420613,43010,0.14399999380111694
1570284338.317312,43401,0.15199999511241913
1570284415.562642,43792,0.20999999344348907
1570284493.074261,44183,0.17399999499320984
1570284570.3265727,44574,0.17000000178813934
1570284647.6118214,44965,0.16200000047683716
1570284724.9000401,45356,0.15800000727176666
1570284802.469475,45747,0.164000004529953
1570284879.9182622,46138,0.17599999904632568
1570284957.1905265,46529,0.164000004529953
1570285034.3780057,46920,0.12399999797344208
1570285111.8387597,47311,0.15000000596046448
1570285189.2905374,47702,0.17000000178813934
1570285266.5478477,48093,0.1420000046491623
1570285343.6814666,48484,0.10199999809265137
1570285421.0245357,48875,0.09000000357627869
1570285498.227978,49266,0.06199999898672104
1570285575.7824805,49657,0.07199999690055847
1570285653.047758,50048,0.10599999874830246
1570285730.5564125,50439,0.0820000022649765
1570285807.8685355,50830,0.09799999743700027
1570285885.060012,51221,0.052000001072883606
1570285962.5606873,51612,0.09799999743700027
1570286040.4193766,52003,0.08399999886751175
1570286117.8272436,52394,0.08399999886751175
1570286195.2570803,52785,0.07400000095367432
1570286272.5433009,53176,0.07199999690055847
1570286349.620083,53567,0.07000000029802322
1570286426.9921033,53958,0.06400000303983688
1570286504.319188,54349,0.06400000303983688
1570286581.5515509,54740,0.07999999821186066
1570286658.8826532,55131,0.0560000017285347
1570286736.17785,55522,0.07000000029802322
1570286813.2795646,55913,0.07199999690055847
1570286890.337397,56304,0.052000001072883606
1570286967.8190944,56695,0.057999998331069946
1570287045.043481,57086,0.06599999964237213
1570287122.1950915,57477,0.0560000017285347
1570287199.5730386,57868,0.04600000008940697
1570287277.0607204,58259,0.07800000160932541
1570287354.396838,58650,0.07400000095367432
1570287431.4346943,59041,0.09799999743700027
1570287508.5992808,59432,0.035999998450279236
1570287585.9213655,59823,0.07599999755620956
1570287663.0959163,60214,0.05999999865889549
1570287740.3641546,60605,0.0560000017285347
1570287817.4628778,60996,0.03799999877810478
1570287894.7182138,61387,0.05000000074505806
1570287972.681591,61778,0.041999999433755875
1570288050.05162,62169,0.04600000008940697
1570288127.232092,62560,0.04399999976158142
1570288204.7327392,62951,0.07000000029802322
1570288282.2254083,63342,0.05000000074505806
1570288359.7260556,63733,0.041999999433755875
1570288437.2636044,64124,0.04800000041723251
