Wall time,Step,Value
1570432065.604248,391,86.25
1570432110.9529178,782,76.5719985961914
1570432155.615423,1173,70.87200164794922
1570432200.6250007,1564,66.80000305175781
1570432245.5178897,1955,63.72999954223633
1570432291.146814,2346,61.7400016784668
1570432335.8382387,2737,59.242000579833984
1570432380.2863178,3128,56.99599838256836
1570432425.525971,3519,54.779998779296875
1570432470.0468283,3910,53.11000061035156
1570432514.5367954,4301,50.35599899291992
1570432559.4631293,4692,47.81999969482422
1570432603.7687752,5083,45.65599822998047
1570432648.0679514,5474,43.5880012512207
1570432692.6192744,5865,41.30799865722656
1570432736.904841,6256,40.0620002746582
1570432781.7308583,6647,37.970001220703125
1570432826.4412658,7038,36.375999450683594
1570432870.7117898,7429,35.41999816894531
1570432915.071106,7820,33.608001708984375
1570432959.0215178,8211,32.36000061035156
1570433003.1355197,8602,30.97599983215332
1570433047.4150522,8993,30.354000091552734
1570433091.7573836,9384,29.507999420166016
1570433135.6838582,9775,28.79800033569336
1570433179.9544125,10166,27.86400032043457
1570433224.142194,10557,27.215999603271484
1570433268.111549,10948,26.90999984741211
1570433312.4239907,11339,26.308000564575195
1570433356.2926207,11730,25.628000259399414
1570433400.6220458,12121,24.950000762939453
1570433444.6153138,12512,24.618000030517578
1570433488.7751644,12903,24.49799919128418
1570433533.080626,13294,24.351999282836914
1570433577.5277073,13685,23.642000198364258
1570433621.8491256,14076,23.40999984741211
1570433665.9930477,14467,23.118000030517578
1570433710.194758,14858,22.805999755859375
1570433754.3705935,15249,22.107999801635742
1570433798.879482,15640,22.167999267578125
1570433843.1779616,16031,21.847999572753906
1570433887.5811613,16422,21.54400062561035
1570433931.5395744,16813,20.99799919128418
1570433975.7512724,17204,21.256000518798828
1570434019.9789321,17595,21.18600082397461
1570434064.146796,17986,20.54800033569336
1570434108.247769,18377,20.420000076293945
1570434152.3826995,18768,20.06999969482422
1570434196.475716,19159,20.233999252319336
1570434241.005576,19550,20.086000442504883
1570434285.4696128,19941,20.0
1570434329.6803274,20332,19.82200050354004
1570434373.8401778,20723,19.601999282836914
1570434417.9411857,21114,19.555999755859375
1570434462.1708503,21505,19.06599998474121
1570434506.7396066,21896,18.892000198364258
1570434551.1338294,22287,19.25200080871582
1570434595.4612322,22678,19.055999755859375
1570434639.5961492,23069,18.711999893188477
1570434683.7061334,23460,18.756000518798828
1570434727.8101342,23851,18.45400047302246
1570434772.0288267,24242,18.440000534057617
1570434816.415092,24633,18.354000091552734
1570434860.7664092,25024,18.121999740600586
1570434904.8005965,25415,17.983999252319336
1570434948.7490125,25806,17.992000579833984
1570434992.804172,26197,18.143999099731445
1570435037.0547507,26588,18.06800079345703
1570435081.2854507,26979,18.07200050354004
1570435125.3814344,27370,17.73200035095215
1570435169.3947077,27761,17.67799949645996
1570435213.578463,28152,17.61400032043457
1570435257.8091526,28543,17.75
1570435301.9211023,28934,16.968000411987305
1570435346.0759661,29325,17.04400062561035
1570435390.239807,29716,17.59600067138672
1570435434.2141776,30107,17.194000244140625
1570435478.35705,30498,16.860000610351562
1570435522.515903,30889,17.118000030517578
1570435566.8064287,31280,16.615999221801758
1570435611.0460405,31671,16.90999984741211
1570435655.2208512,32062,16.746000289916992
1570435699.4834273,32453,11.576000213623047
1570435743.5375888,32844,10.59000015258789
1570435787.6804569,33235,9.942000389099121
1570435831.8333535,33626,9.609999656677246
1570435875.8475654,34017,9.326000213623047
1570435920.0243707,34408,9.208000183105469
1570435963.977797,34799,9.010000228881836
1570436008.1126907,35190,8.791999816894531
1570436052.2934854,35581,8.588000297546387
1570436096.349614,35972,8.595999717712402
1570436140.494504,36363,8.541999816894531
1570436184.6902587,36754,8.284000396728516
1570436228.6825583,37145,8.067999839782715
1570436272.7247717,37536,7.914000034332275
1570436316.9344406,37927,7.854000091552734
1570436360.9795976,38318,7.690000057220459
1570436405.1434371,38709,7.645999908447266
1570436449.2274907,39100,7.2779998779296875
1570436493.2935922,39491,7.473999977111816
1570436537.2250538,39882,7.276000022888184
1570436581.332074,40273,7.335999965667725
1570436625.5816846,40664,7.257999897003174
1570436669.626814,41055,7.084000110626221
1570436713.8325417,41446,6.923999786376953
1570436758.08315,41837,6.796000003814697
1570436802.3477197,42228,6.828000068664551
1570436846.3120933,42619,6.75
1570436890.4998689,43010,6.705999851226807
1570436934.6866474,43401,6.578000068664551
1570436978.7298117,43792,6.716000080108643
1570437022.9066157,44183,6.455999851226807
1570437067.0136075,44574,6.561999797821045
1570437111.1804392,44965,6.223999977111816
1570437155.3283217,45356,6.374000072479248
1570437199.4293296,45747,6.2820000648498535
1570437243.5482898,46138,6.116000175476074
1570437287.785961,46529,6.208000183105469
1570437332.0425239,46920,6.171999931335449
1570437376.3021073,47311,6.1579999923706055
1570437420.4739263,47702,6.110000133514404
1570437464.5390303,48093,5.927999973297119
1570437508.7796652,48484,4.9120001792907715
1570437552.8916433,48875,4.558000087738037
1570437597.0415442,49266,4.703999996185303
1570437641.0328221,49657,4.495999813079834
1570437685.1148815,50048,4.432000160217285
1570437729.2308493,50439,4.326000213623047
1570437773.248081,50830,4.22599983215332
1570437817.2802732,51221,4.375999927520752
1570437861.4630623,51612,4.289999961853027
1570437905.5820222,52003,4.317999839782715
1570437949.5693343,52394,4.203999996185303
1570437993.7421503,52785,4.133999824523926
1570438037.7633717,53176,4.061999797821045
1570438081.888316,53567,4.191999912261963
1570438125.9643908,53958,4.0920000076293945
1570438169.8180604,54349,4.136000156402588
1570438213.8602257,54740,4.059999942779541
1570438257.9034317,55131,4.001999855041504
1570438301.9136393,55522,3.946000099182129
1570438345.9368901,55913,4.076000213623047
1570438389.8573754,56304,4.01200008392334
1570438434.1219459,56695,4.0320000648498535
1570438478.1381524,57086,3.9119999408721924
1570438522.1823118,57477,3.98799991607666
1570438566.2384403,57868,3.9739999771118164
1570438610.36139,58259,3.9579999446868896
1570438654.660867,58650,3.890000104904175
1570438698.788802,59041,3.859999895095825
1570438742.9486787,59432,3.865999937057495
1570438787.0247533,59823,3.8299999237060547
1570438831.4299502,60214,3.8380000591278076
1570438875.5588834,60605,3.8340001106262207
1570438919.8982573,60996,3.74399995803833
1570438963.8177195,61387,3.691999912261963
1570439007.887838,61778,3.7660000324249268
1570439052.037687,62169,3.677999973297119
1570439096.020013,62560,3.7060000896453857
1570439140.3075218,62951,3.700000047683716
1570439184.5013096,63342,3.7160000801086426
1570439228.587329,63733,3.7179999351501465
1570439272.4838846,64124,3.6559998989105225
